Close,High,Low,Open,Volume,MA50,RSI,MACD,Signal
GC=F,GC=F,GC=F,GC=F,GC=F,,,,
1076.4000244140625,1086.5,1067.4000244140625,1084.9000244140625,656,1118.2440014648437,46.97601178020929,-13.863232100106416,HOLD
1076.300048828125,1078.4000244140625,1069.5999755859375,1071.0,306,1117.1300024414063,53.59171862524748,-12.518900336203387,HOLD
1077.5999755859375,1086.0,1070.5999755859375,1075.0999755859375,386,1116.1400024414063,54.11211061611213,-11.219285563356834,HOLD
1073.0999755859375,1076.300048828125,1071.699951171875,1073.0,226,1115.292001953125,47.60507515724134,-10.432188110047036,HOLD
1076.9000244140625,1079.4000244140625,1064.4000244140625,1067.800048828125,410,1114.5460034179687,50.239233890844865,-9.393493186084697,HOLD
1064.699951171875,1076.699951171875,1060.0,1074.0,509,1113.0980029296875,49.01956538092426,-9.44587771858778,HOLD
1062.9000244140625,1066.199951171875,1061.800048828125,1064.5999755859375,220,1111.59400390625,44.37870107419183,-9.522858300692405,HOLD
1078.0,1078.699951171875,1064.300048828125,1064.800048828125,81,1110.2180029296876,53.327412157185556,-8.270091672836088,HOLD
1050.800048828125,1072.5999755859375,1050.5,1072.5999755859375,56,1108.25400390625,47.850359018617645,-9.364129958061312,HOLD
1066.199951171875,1070.300048828125,1052.699951171875,1053.699951171875,253,1106.68400390625,50.15216995470203,-8.886086498557233,HOLD
1081.9000244140625,1081.9000244140625,1070.199951171875,1070.199951171875,26,1105.1960034179688,56.237070513915256,-7.157857593939298,HOLD
1074.800048828125,1078.5999755859375,1073.800048828125,1078.5999755859375,106,1103.39400390625,57.2230430636427,-6.288640887849624,HOLD
1069.4000244140625,1074.800048828125,1069.4000244140625,1074.5,202,1101.4660034179688,52.74024196876561,-5.9667364009073935,HOLD
1077.199951171875,1077.800048828125,1073.5,1074.300048828125,24,1099.4080029296874,47.09160835487806,-5.024318658165839,HOLD
1070.5,1098.800048828125,1070.5,1077.9000244140625,361,1097.0600024414061,47.62286978974549,-4.763169023115779,HOLD
1077.5,1079.699951171875,1077.5,1079.0999755859375,252,1094.9380029296874,50.45799748404231,-3.9458789235768563,HOLD
1060.0999755859375,1070.199951171875,1059.699951171875,1068.5999755859375,71,1092.6740014648437,44.05165961020446,-4.648620771673222,HOLD
1060.300048828125,1062.0,1058.5,1061.9000244140625,10,1090.3200024414064,45.51823062923517,-5.130265997766628,HOLD
1075.0999755859375,1082.5,1063.199951171875,1063.4000244140625,143,1088.4700024414062,49.414807830288716,-4.268537864704967,HOLD
1078.4000244140625,1081.5,1075.300048828125,1075.5999755859375,82,1086.7060034179688,54.727430647698135,-3.2814986767862138,HOLD
1091.9000244140625,1093.699951171875,1081.5999755859375,1081.5999755859375,52,1085.2780029296875,59.25926792042193,-1.3938583054803075,HOLD
1107.699951171875,1109.4000244140625,1091.5999755859375,1091.5999755859375,122,1084.092001953125,59.44055564178178,1.3613396529071906,HOLD
1097.800048828125,1111.0999755859375,1093.0,1111.0999755859375,98,1082.712001953125,66.78574355772803,2.71472089209783,HOLD
1096.5,1107.9000244140625,1096.5,1105.699951171875,43,1081.1000024414063,62.03338853488363,3.640417729953697,HOLD
1085.5999755859375,1098.5,1084.0,1093.800048828125,87,1079.8680029296875,51.52764477596896,3.4546749279872984,HOLD
1087.5,1093.9000244140625,1081.5,1081.5,50,1078.7880029296875,55.47884463880217,3.4213493246745657,HOLD
1073.9000244140625,1091.5,1073.699951171875,1091.5,59,1077.5500024414061,51.813056128802536,2.2713514501690497,HOLD
1091.5,1095.800048828125,1081.800048828125,1085.0,44,1077.0960034179689,55.33982795275447,2.748458271594018,HOLD
1089.9000244140625,1094.4000244140625,1084.9000244140625,1089.800048828125,17,1076.76400390625,57.531069660676565,2.9633050706295307,HOLD
1107.0999755859375,1109.800048828125,1099.800048828125,1099.800048828125,30,1076.8180029296875,60.64748258301008,4.4699383515128375,HOLD
